timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2026-07-06T07:28:00,qwen2.5-0.5b,6dc9c130-8f16-4f8b-b7a1-41ddc4b7d08c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3727.5704605290666,0.0806274142214303,2.163001748060496e-05,42.5,121.62149390670734,48.0,0.0440043405945231,0.124533234904286,0.0496851748007535,0.2182227502995628,United States,USA,,,,Linux-4.18.0-553.8.1.el8_10.x86_64-x86_64-with-glibc2.28,3.11.9,2.7.1,8,AMD EPYC 9354 32-Core Processor,1,1 x NVIDIA L40S,,,128,machine,N,1.0
2026-07-06T08:35:32,qwen2.5-1.5b,0e3898f8-cee2-450e-ab94-bc75946e32e5,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4022.6260947762057,0.1053345499109867,2.618551847206841e-05,42.5,164.68068827668077,48.0,0.0474874558233229,0.1839890849689279,0.0536174983147655,0.2850940391070166,United States,USA,,,,Linux-4.18.0-553.8.1.el8_10.x86_64-x86_64-with-glibc2.28,3.11.9,2.7.1,8,AMD EPYC 9354 32-Core Processor,1,1 x NVIDIA L40S,,,128,machine,N,1.0
2026-07-06T09:56:30,qwen2.5-3b,0a914592-557b-4708-bed9-8d5f2e4571ed,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4802.242259967141,0.1444666550433233,3.0083166825555323e-05,42.5,204.2455660305137,48.0,0.0566909402858511,0.270306801523046,0.064009598492893,0.3910073403017902,United States,USA,,,,Linux-4.18.0-553.8.1.el8_10.x86_64-x86_64-with-glibc2.28,3.11.9,2.7.1,8,AMD EPYC 9354 32-Core Processor,1,1 x NVIDIA L40S,,,128,machine,N,1.0
2026-07-06T12:05:27,qwen2.5-7b,e892b646-e7e2-450b-b816-1283bbd5dec0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,7605.361873792484,0.2837521177797029,3.730948276866243e-05,42.5,267.3412867611211,48.0,0.0897821022768285,0.57683678646906,0.1013725958272814,0.7679914845731702,United States,USA,,,,Linux-4.18.0-553.8.1.el8_10.x86_64-x86_64-with-glibc2.28,3.11.9,2.7.1,8,AMD EPYC 9354 32-Core Processor,1,1 x NVIDIA L40S,,,128,machine,N,1.0
2026-07-06T18:29:46,qwen2.5-14b,6e8c4b50-0821-4302-8868-b2c69b46485d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,22806.023572282866,0.8537366239768928,3.743469883169266e-05,42.5,275.0623097822252,48.0,0.2692277300106433,1.73747534970139,0.3039843696466216,2.310687449358661,United States,USA,,,,Linux-4.18.0-553.8.1.el8_10.x86_64-x86_64-with-glibc2.28,3.11.9,2.7.1,8,AMD EPYC 9354 32-Core Processor,1,1 x NVIDIA L40S,,,128,machine,N,1.0
2026-07-06T19:58:08,mistral-7b,fb24424c-96e0-41b1-ba6f-2ad852f6ae7a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,5181.05571053084,0.1860916368073303,3.5917706198195606e-05,42.5,259.3511467495891,48.0,0.0611630465211475,0.3734455712562181,0.0690591382084042,0.5036677559857697,United States,USA,,,,Linux-4.18.0-553.8.1.el8_10.x86_64-x86_64-with-glibc2.28,3.11.9,2.7.1,8,AMD EPYC 9354 32-Core Processor,1,1 x NVIDIA L40S,,,128,machine,N,1.0
2026-07-06T21:38:59,gemma-3-1b,e1f2a1e4-8ed0-47ed-859b-ccb8a516708b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,6048.016296340153,0.1268495784435052,2.0973749445792003e-05,42.5,114.74852443762964,48.0,0.0713976124326853,0.1913133555505619,0.0806147376664354,0.3433257056496828,United States,USA,,,,Linux-4.18.0-553.8.1.el8_10.x86_64-x86_64-with-glibc2.28,3.11.9,2.7.1,8,AMD EPYC 9354 32-Core Processor,1,1 x NVIDIA L40S,,,128,machine,N,1.0
2026-07-06T23:42:36,gemma-3-4b,8eb4e84b-5abc-4965-80f3-8bc8378536e9,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,7408.623590380885,0.1933082570005135,2.6092330733538508e-05,42.5,164.83349142951224,48.0,0.0874598048092668,0.336988717368536,0.098751432894729,0.5231999550725319,United States,USA,,,,Linux-4.18.0-553.8.1.el8_10.x86_64-x86_64-with-glibc2.28,3.11.9,2.7.1,8,AMD EPYC 9354 32-Core Processor,1,1 x NVIDIA L40S,,,128,machine,N,1.0
2026-07-07T01:44:15,gemma-3-12b,8f6642af-4447-4979-8f29-d98816ae32f4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,7277.000192059204,0.25083907112111237,3.4470120173259385e-05,42.5,237.4353187729713,48.0,0.0859059788725644,0.4960079993060824,0.09699644591489184,0.6789104240935396,United States,USA,,,,Linux-4.18.0-553.8.1.el8_10.x86_64-x86_64-with-glibc2.28,3.11.9,2.7.1,8,AMD EPYC 9354 32-Core Processor,1,1 x NVIDIA L40S,,,128,machine,N,1.0
